,output_dim,nodes,activation,regularizer,stacking,dropout,nlayers,closer,optimizer,epochs,batch_size,loss_func,accuracy,loss,val_accuracy,val_loss
147,3,256,tanh,,False,False,3,True,adam,15,64,sparse_categorical_crossentropy,0.7902777791023254,0.5042043328285217,0.7587541937828064,0.5886633396148682
148,3,256,tanh,,False,True,3,False,adam,13,64,categorical_crossentropy,0.7875210642814636,0.5118586421012878,0.7545454502105713,0.5960732698440552
149,3,256,tanh,,False,True,3,False,adam,17,64,sparse_categorical_crossentropy,0.7959806323051453,0.4929130971431732,0.7586700320243835,0.601181149482727
150,3,256,tanh,,False,True,3,True,adam,18,64,categorical_crossentropy,0.7974326610565186,0.4909059405326843,0.7467171549797058,0.6074637770652771
151,3,256,tanh,,False,True,3,True,adam,12,64,sparse_categorical_crossentropy,0.7848485112190247,0.515191912651062,0.7479798197746277,0.5988905429840088
152,3,256,tanh,,True,False,3,False,adam,15,64,categorical_crossentropy,0.7905934453010559,0.5021272897720337,0.7515993118286133,0.5982339978218079
153,3,256,tanh,,True,False,3,False,adam,17,64,sparse_categorical_crossentropy,0.7948442697525024,0.49456557631492615,0.7528619766235352,0.6042205691337585
154,3,256,tanh,,True,False,3,True,adam,10,64,categorical_crossentropy,0.7817550301551819,0.5244299173355103,0.7547138333320618,0.5980200171470642
155,3,256,tanh,,True,False,3,True,adam,13,64,sparse_categorical_crossentropy,0.7883207201957703,0.5102766156196594,0.7574074268341064,0.5905170440673828
156,3,256,tanh,,True,True,3,False,adam,18,64,categorical_crossentropy,0.7973064184188843,0.4900950491428375,0.7551347017288208,0.5998092889785767
157,3,256,tanh,,True,True,3,False,adam,18,64,sparse_categorical_crossentropy,0.7953914403915405,0.49123963713645935,0.7569865584373474,0.5988905429840088
158,3,256,tanh,,True,True,3,True,adam,13,64,categorical_crossentropy,0.7869949340820312,0.5118744969367981,0.7496632933616638,0.5959070920944214
159,3,256,tanh,,True,True,3,True,adam,12,64,sparse_categorical_crossentropy,0.787015974521637,0.5139291286468506,0.7571548819541931,0.595361590385437
160,3,256,tanh,L1,False,False,3,False,adam,13,64,categorical_crossentropy,0.7876262664794922,0.5099198818206787,0.7579966187477112,0.5991771817207336
